header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Barkentijn 14,8531 CX Lemmer        ,https://www.funda.nl/en/koop/lemmer/huis-88030230-barkentijn-14/?navigateSource=resultlist,20220128_023352,"€ 195,000 kosten koper","€ 1,625    The asking price per m² (€ 195,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1972,Gable roof covered with roof tiles,Living area120 m²Other space inside the building8 m²,120 m²,8 m²,171 m²,400 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,Solar panels,C        What does this mean?,"Partly double glazed, energy efficient window and insulated walls",CH boiler,CH boiler,Gas-fired,171 m²,Full ownership,In residential district,Back garden and front garden,"65 m² (10 meter deep and 6,5 meter broad)",Located at the east accessible via the rear,Public parking,no
