header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kastelenstraat 283 III,1082 EH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42671989-kastelenstraat-283-iii/?navigateSource=resultlist,20220130_192225,"€ 500,000 kosten koper","€ 3,846    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Under offer,Available in consultation,€ 313.00 per month,Upstairs apartment (apartment),Resale property,1961,Gable roof covered with roof tiles,Living area130 m²Exterior space attached to the building1 m²External storage space9 m²,130 m²,1 m²,9 m²,435 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,3rd floor,D        What does this mean?,Double glazing and floor insulation,Communal central heating,Gas-fired boiler,Municipal long-term lease (end date of long-term lease:  15-06-2034),Paid until 15-06-2034,Municipal long-term lease,Paid until 15-06-2034,Alongside a quiet road and in residential district,Balcony present,Detached brick storage,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 313.00 per month),Yes,Yes,Yes,no
