header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Tolhuis 4064,6537 PZ Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/appartement-88051017-tolhuis-4064/?navigateSource=resultlist,20220129_051639,"€ 194,000 kosten koper","€ 3,180    The asking price per m² (€ 194,000) is calculated by dividing the asking price of the home by the living area (61 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 148.76 per month,Apartment with shared street entrance (apartment),Resale property,1974,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area61 m²Exterior space attached to the building7 m²External storage space6 m²,61 m²,7 m²,6 m²,165 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,2nd floor,Mechanical ventilation and sliding door,F        What does this mean?,"Roof insulation, double glazing and insulated walls",Communal central heating,Central facility,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Outside plastic storage cabinet,Public parking,Yes,Yes,Yes (€ 148.76 per month),Yes,Yes,Yes,no
