header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Front garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Noordsingel 151 A,3035 EP Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42667167-noordsingel-151-a/?navigateSource=resultlist,20220126_003754,"€ 415,000 kosten koper","€ 5,321    The asking price per m² (€ 415,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 116.00 per month,Ground-floor apartment (apartment),Resale property,1992,Protected townscape or village view (permit needed for alterations) and partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area78 m²External storage space8 m²,78 m²,8 m²,255 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,Ground floor,Mechanical ventilation and TV via cable,B        What does this mean?,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2007, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  19-01-2091),Paid until 19-01-2042,Alongside water and in residential district,Back garden and front garden,"74 m² (11,37 meter deep and 6,5 meter broad)",Located at the southwest,Detached wooden storage,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 116.00 per month),Yes,Yes,Yes,no
