header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Burgemeester Van Hellenberg Hubarlaan 2,1217 LK Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42548609-burgemeester-van-hellenberg-hubarlaan-2/?navigateSource=resultlist,20220130_163243,"€ 1,395,000 kosten koper","€ 5,428    The asking price per m² (€ 1,395,000) is calculated by dividing the asking price of the home by the living area (257 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Villa, double house",Resale property,1906,Protected townscape or village view (permit needed for alterations),Combination roof covered with roof tiles,Living area257 m²Other space inside the building38 m²Exterior space attached to the building22 m²,257 m²,38 m²,22 m²,340 m²,"1,165 m³",10 rooms (6 bedrooms),3 bathrooms and 2 separate toilets,"Sauna, 2 baths, 3 showers and 2 toilets",3 stories and a basement,"Air conditioning, skylight, optical fibre, mechanical ventilation, sauna and TV via cable",C            1.45What does this mean?,Completely insulated,"CH boiler, gas heater, wood heater and fireplace",Gas-fired boiler,"HR (gas-fired combination boiler, in ownership)",340 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,90 m² (9 meter deep and 10 meter broad),Located at the southeast accessible via the rear,Balcony present,Attached brick garage and parking place,4 cars,"Electrical door, electricity and heating",Paid parking and resident's parking permits,no
