header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,error
Munnikhofsestraat 20,6653 AD Deest        ,https://www.funda.nl/en/koop/deest/huis-42677036-munnikhofsestraat-20/?navigateSource=resultlist,20220128_152727,"€ 750,000 kosten koper","€ 1,752    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (428 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Available,Available in consultation,"Converted farmhouse, detached residential property (official/company house or apartment)",Resale property,1920,Double occupancy possible,Mansard roof covered with roof tiles,Living area428 m²Other space inside the building47 m²Exterior space attached to the building28 m²External storage space27 m²,428 m²,47 m²,28 m²,27 m²,"3,745 m²","1,902 m³",9 rooms (3 bedrooms),2 bathrooms and 2 separate toilets,2 baths and 2 showers,3 stories,TV via cable,C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2001, in ownership)",3.745 m²,Full ownership,"Alongside a quiet road, outside the built-up area and freestanding location",Surrounded by garden,Detached brick storage,Electricity,Built-in,1 car,"Electricity, heating and running water",Completely insulated,Parking on private property and public parking,no
