header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eerste Amstelvlietpad 27,1096 GB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42410632-eerste-amstelvlietpad-27/?navigateSource=resultlist,20220130_220837,"€ 3,632,130 vrij op naam","€ 14,825    The asking price per m² (€ 3,632,130) is calculated by dividing the asking price of the home by the living area (245 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Available,Available in consultation,Penthouse (apartment),Resale property,2021,Flat roof,Woningborg garantiecertificaat,Living area245 m²Exterior space attached to the building63 m²,245 m²,63 m²,735 m³,7 rooms (4 bedrooms),3 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",1 story,5th floor,"Elevator, mechanical ventilation and passive ventilation system",Not available,Complete floor heating,Central facility,Municipal ownership encumbered with long-term leaset,Paid until 31-12-2021,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Sun terrace,"4.896 m² (21,5 meter deep and 227,7 meter broad)",Located at the southwest,Roof terrace present,Underground parking,Paid parking and parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
