header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwpoortstraat 86 B8,1055 RZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42530041-nieuwpoortstraat-86-b8/?navigateSource=resultlist,20220130_232547,"€ 475,000 kosten koper","€ 5,723    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 158 per month,2 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1991,Flat roof,Living area83 m²Exterior space attached to the building4 m²,83 m²,4 m²,271 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,"Elevator, mechanical ventilation and sliding door",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2017, in ownership)",Municipal long-term lease (end date of long-term lease:  20-11-2060),Paid until 20-11-2060,In residential district,Balcony present,Underground parking,Paid parking,Yes,Yes,Yes,Yes,Yes,Yes,no
