header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oslohaven 33,1448 KH Purmerend        ,https://www.funda.nl/en/koop/purmerend/appartement-88936559-oslohaven-33/?navigateSource=resultlist,20220129_104202,"€ 325,000 kosten koper","€ 4,167    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 98 per month,3 months,Under offer,Available in consultation,Galleried apartment (apartment),Resale property,2007,Flat roof covered with asphalt roofing,Living area78 m²Exterior space attached to the building8 m²External storage space3 m²,78 m²,8 m²,3 m²,206 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,3rd floor,"Outdoor awning, elevator, mechanical ventilation and solar panels",A        What does this mean?,Completely insulated,District heating,District heating,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Public parking,No,No,No,No,No,No,no
