header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Mandenmaker 10,3401 TE IJsselstein        ,https://www.funda.nl/en/koop/ijsselstein/huis-42674938-mandenmaker-10/?navigateSource=resultlist,20220127_235435,"€ 325,000 kosten koper","€ 3,283    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1989,Gable roof covered with roof tiles,Living area99 m²Exterior space attached to the building3 m²External storage space5 m²,99 m²,3 m²,5 m²,116 m²,331 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Skylight, mechanical ventilation and TV via cable",C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2008, in ownership)",116 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"34 m² (7 meter deep and 4,88 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Electricity,Parking place,Parking on private property and public parking,no
