header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Garden,Back garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Aronskelkweg 90,2555 GN Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42543872-aronskelkweg-90/?navigateSource=resultlist,20220131_232854,"€ 675,000 kosten koper","€ 4,963    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 75.00 per month,Ground-floor apartment (apartment),Resale property,1935,Gable roof covered with roof tiles,Living area136 m²External storage space4 m²,136 m²,4 m²,533 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,Ground floor,Flue and TV via cable,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha avanta (gas-fired combination boiler from 2015, in ownership)",Ownership encumbered with long-term leaset,Paid until 20-02-2026,Ownership encumbered with long-term leaset,Paid until 20-02-2026,Back garden,168 m² (14 meter deep and 12 meter broad),Located at the southeast,Detached brick storage,Not yet present but possible,Public parking,Yes,Yes,Yes (€ 75.00 per month),Yes,Yes,Yes,no
