header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Heintje Davidsweg 18,2331 KP Leiden        ,https://www.funda.nl/en/koop/leiden/huis-88902725-heintje-davidsweg-18/?navigateSource=resultlist,20220129_023008,"€ 475,000 kosten koper","€ 3,393    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 495,000 kosten koper",7 weeks,Sold under reservation,Available on 2/1/2022,"Single-family home, row house",Resale property,1988,Combination roof covered with asphalt roofing and roof tiles,Living area140 m²External storage space6 m²,140 m²,6 m²,106 m²,461 m³,6 rooms (5 bedrooms),1 bathroom,Bath and toilet,3 stories,"Outdoor awning, skylight and TV via cable",C        What does this mean?,"Roof insulation, double glazing and floor insulation","Hot air heating, district heating and partial floor heating",106 m²,Long-term lease,Paid until 19-10-2062,In residential district,Back garden,"40 m² (7,5 meter deep and 5,3 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Electricity,Public parking,no
