header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Woningtype B - geschakelde woning (Bouwnr. 71),6003 NJ Weert        ,https://www.funda.nl/en/koop/weert/huis-42535745-woningtype-b-geschakelde-woning-bouwnr-71/?navigateSource=resultlist,20220130_131122,"€ 376,000 vrij op naam","€ 3,837    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 376,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Under option,Available in consultation,"Single-family home, double house",New property,After 2020,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area98 m²Other space inside the building35 m²,98 m²,35 m²,222 m²,486 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,Balanced ventilation system and solar panels,A        What does this mean?,Triple glazed and completely insulated,Complete floor heating and heat pump,Electrical boiler,222 m² (part of parcel),Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,99 m² (11 meter deep and 9 meter broad),Located at the northeast,Parking on private property and public parking,no
