header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,error
Korenbloem (Bouwnr. 157),6418 CP Heerlen        ,https://www.funda.nl/en/koop/heerlen/bouwgrond-42539902-korenbloem-bouwnr-157/?navigateSource=resultlist,20220129_182924,"€ 210,000 vrij op naam",2 months,Available,Available in consultation,Building plot,789 m²,no
