header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Dimensions,Ownership situation,error
Pieter Meinersstraat 109,2597 VK Den Haag        ,https://www.funda.nl/en/koop/den-haag/parkeergelegenheid-42662027-pieter-meinersstraat-109/?navigateSource=resultlist,20220131_234429,"€ 45,000 kosten koper",3 weeks,Sold under reservation,Available immediately,Garage,Resale property,1,"6,22 meter deep and 3,42 meter broad",Full ownership,no
