header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Jachthaven 1,2172 JX Sassenheim        ,https://www.funda.nl/en/koop/sassenheim/huis-87718371-jachthaven-1/?navigateSource=resultlist,20220129_053209,Price on request,6+ months,"Bungalow, detached residential property (residential property on water)",52 m² residential surface area / 56 m² plot surface area,3 rooms (2 bedrooms),152 m³,C        What does this mean?,Resale property,2021,no
