header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Hot water,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of garage,Capacity,Type of parking facilities,error
Schoolstraat 83,3881 TP Putten        ,https://www.funda.nl/en/koop/putten/huis-88974033-schoolstraat-83/?navigateSource=resultlist,20220129_072155,"€ 325,000 kosten koper","€ 4,643    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1954,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area70 m²External storage space25 m²,70 m²,25 m²,255 m²,235 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a loft,F        What does this mean?,Partly double glazed,CH boiler,255 m²,Full ownership,Back garden,"89 m² (10,5 meter deep and 8,5 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,Electricity,Detached wooden garage,1 car,Parking on private property,no
