header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Prins Frederik Hendrikstraat 39 A,3051 EN Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88034951-prins-frederik-hendrikstraat-39-a/?navigateSource=resultlist,20220125_232351,"€ 375,000 kosten koper","€ 4,310    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 13, 2022",Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1934,With carpets and curtains,Gable roof covered with roof tiles,Living area87 m²Other space inside the building10 m²Exterior space attached to the building10 m²External storage space5 m²,87 m²,10 m²,10 m²,5 m²,345 m³,3 rooms (2 bedrooms),1 bathroom and 2 separate toilets,Shower,3 stories,Ground floor,TV via cable,Not available,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden,"35 m² (5,6 meter deep and 6,17 meter broad)",Located at the south,Roof terrace present and balcony present,Detached wooden storage,Electricity,Public parking,No,No,No,No,No,No,no
