header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Amsterdamseweg 60,3812 RS Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/appartement-88043071-amsterdamseweg-60/?navigateSource=resultlist,20220129_181008,"€ 225,000 kosten koper","€ 5,233    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (43 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 77.00 per month,Galleried apartment (apartment),Resale property,2013,Living area43 m²Exterior space attached to the building5 m²,43 m²,5 m²,147 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,2nd floor,"Optical fibre, elevator, mechanical ventilation, sliding door and TV via cable",A+        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2013, in ownership)",Full ownership,"Sheltered location, in center and in residential district",Balcony present,Public parking,Yes,Yes,Yes (€ 77.00 per month),Yes,Yes,Yes,no
