header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Penelopestraat 237,5631 CN Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42696667-penelopestraat-237/?navigateSource=resultlist,20220201_015415,"€ 210,000 kosten koper","€ 4,565    The asking price per m² (€ 210,000) is calculated by dividing the asking price of the home by the living area (46 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 111 per month,"January 28, 2022",Available,Available in consultation,Galleried apartment (apartment),Resale property,1978,Flat roof covered with asphalt roofing,Living area46 m²Exterior space attached to the building3 m²External storage space4 m²,46 m²,3 m²,4 m²,157 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,1 story,9th floor,"Elevator, mechanical ventilation and TV via cable",C        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,In residential district,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
