header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Shed / storage,Type of parking facilities,error
Kruisherenstraat 38,3078 GT Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42542093-kruisherenstraat-38/?navigateSource=resultlist,20220126_002411,"€ 325,000 kosten koper","€ 2,600    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1978,Hip roof covered with roof tiles,Living area125 m²Other space inside the building8 m²Exterior space attached to the building1 m²,125 m²,8 m²,1 m²,126 m²,456 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,C        What does this mean?,Double glazing,CH boiler,CH boiler,"AWB ( combination boiler from 2005, in ownership)",126 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  09-05-2081),Paid until 09-01-2053,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,Attached brick storage,Public parking,no
