header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Haparandaweg 932 A,1013 BD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88031252-haparandaweg-932-a/?navigateSource=resultlist,20220129_155224,"€ 689,000 kosten koper","€ 8,948    The asking price per m² (€ 689,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 163.06 per month,Maisonnette (apartment with open entrance to street),Resale property,2015,Disabled access friendly and accessible for seniors,Flat roof covered with other,Brandveiligheid,Living area77 m²External storage space5 m²,77 m²,5 m²,231 m³,3 rooms (2 bedrooms),1 separate toilet,2 stories,2nd floor,"Balanced ventilation system, elevator, mechanical ventilation, passive ventilation system, TV via cable and solar panels",A        What does this mean?,"Roof insulation, triple glazed, draft protection, insulated walls, floor insulation and completely insulated",District heating,District heating,Municipal long-term lease (end date of long-term lease:  01-09-2064),"€ 1.100,06 per year with option to purchase","Alongside a quiet road, alongside water, in center, in residential district, freestanding location and unobstructed surrounding view",French balcony present,Built-in,Electricity,Insulated walls,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 163.06 per month),Yes,Yes,Yes,no
