header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,error
Phobospad 12,3204 TJ Spijkenisse        ,https://www.funda.nl/en/koop/spijkenisse/huis-42695766-phobospad-12/?navigateSource=resultlist,20220128_013209,"€ 250,000 kosten koper","€ 2,174    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Single-family home, corner house",Resale property,1970,Gable roof covered with roof tiles,Living area115 m²External storage space5 m²,115 m²,5 m²,210 m²,330 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,C        What does this mean?,CH boiler,CH boiler,Nefit Proline Next ( combination boiler from 2018),210 m²,Full ownership,"Back garden, front garden and side garden","75 m² (10 meter deep and 7,5 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,no
