header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Leliënhuyze 44,5221 PJ Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42674351-lelienhuyze-44/?navigateSource=resultlist,20220201_112317,"€ 469,000 kosten koper","€ 2,711    The asking price per m² (€ 469,000) is calculated by dividing the asking price of the home by the living area (173 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 55 per month,"January 19, 2022",Under offer,Available in consultation,"Single-family home, row house",Resale property,2005,Flat roof,Living area173 m²Exterior space attached to the building11 m²External storage space14 m²,173 m²,11 m²,14 m²,75 m²,644 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,Mechanical ventilation,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2021, in ownership)",75 m²,Full ownership,Freestanding location and unobstructed surrounding view,Sun terrace,24 m² (4 meter deep and 6 meter broad),Located at the southeast,Roof terrace present,Built-in,Underground parking and parking place,Parking on private property and public parking,no
