header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Houtstraat 75,2861 TX Bergambacht        ,https://www.funda.nl/en/koop/bergambacht/huis-42442330-houtstraat-75/?navigateSource=resultlist,20220129_071851,"€ 739,000 kosten koper","€ 2,933    The asking price per m² (€ 739,000) is calculated by dividing the asking price of the home by the living area (252 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,"Single-family home, double house",Resale property,1976,Double occupancy possible,Gable roof covered with roof tiles,Living area252 m²Exterior space attached to the building13 m²External storage space20 m²,252 m²,13 m²,20 m²,322 m²,852 m³,8 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Toilet,4 stories,"Outdoor awning, skylight, smart home, flue and TV via cable",B        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler and gas heater,CH boiler,"HR (gas-fired combination boiler from 2010, in ownership)",322 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district","Back garden, front garden and side garden",100 m² (10 meter deep and 10 meter broad),Located at the south accessible via the rear,Attached brick storage,Electricity,No insulation,Public parking,no
