header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Quality marks,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Garden,Shed / storage,Type of garage,Type of parking facilities,error
Baronielaan 22 A11,4818 RA Breda        ,https://www.funda.nl/en/koop/breda/appartement-41123869-baronielaan-22-a11/?navigateSource=resultlist,20220129_043039,"€ 715,000 vrij op naam","€ 5,909    The asking price per m² (€ 715,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Maisonnette,New property,2021,Monumental building,Woningborg garantiecertificaat,Living area121 m²Other space inside the building6 m²,121 m²,6 m²,488 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories,Mechanical ventilation,C        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler and heat recovery unit,CH boiler and solar collectors,In ownership,In residential district,Location,Storage box,Underground parking,Parking garage,no
