header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Levensloopbestendige vrijstaande woning (Bouwnr. 90),5397 Lith        ,https://www.funda.nl/en/koop/lith/huis-42527835-levensloopbestendige-vrijstaande-woning-bouwnr-90/?navigateSource=resultlist,20220127_220429,"€ 568,000 vrij op naam","€ 3,688    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 568,000) is calculated by dividing the asking price of the home by the living area (154 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",New property,2022,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area154 m²,154 m²,402 m²,644 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Toilet,1 story and a attic with loft,"Mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Completely insulated,"Complete floor heating, heat recovery unit and heat pump",402 m² (part of parcel),Full ownership,In residential district,"Back garden, front garden and side garden","160 m² (15,24 meter deep and 10,5 meter broad)",Located at the west,Built-in,Electricity,Completely insulated,Parking on private property and public parking,no
