header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of parking facilities,error
Monnet-Nes 4,1862 AL Bergen (NH)        ,https://www.funda.nl/en/koop/bergen-nh/huis-42683775-monnet-nes-4/?navigateSource=resultlist,20220128_025315,"€ 698,000 kosten koper","€ 5,248    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 698,000) is calculated by dividing the asking price of the home by the living area (133 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 26, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1966,With carpets and curtains,Flat roof covered with asphalt roofing,Living area133 m²Other space inside the building6 m²External storage space23 m²,133 m²,6 m²,23 m²,485 m²,488 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,Flue,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",485 m²,Full ownership,Alongside water and in residential district,Back garden and front garden,Attached brick storage,Electricity,Public parking,no
