header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Regentesselaan 298,2562 EK Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42502856-regentesselaan-298/?navigateSource=resultlist,20220131_204841,"€ 425,000 kosten koper","€ 3,455    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available immediately,Upstairs apartment (double upstairs apartment),Resale property,1904,Living area123 m²Other space inside the building7 m²Exterior space attached to the building10 m²,123 m²,7 m²,10 m²,472 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories,3rd floor,F        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Alongside busy road and in residential district,Sun terrace,"6 m² (2,48 meter deep and 2,58 meter broad)",Located at the southeast,Roof terrace present and balcony present,Built-in,"Paid parking, public parking and resident's parking permits",No,No,Yes,No,No,No,no
