header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Balcony/roof garden,Type of parking facilities,error
Prins Willemstraat 24 26,2584 HV Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42543946-prins-willemstraat-24-26/?navigateSource=resultlist,20220131_214227,"€ 950,000 kosten koper","€ 5,864    The asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (162 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1902,"Protected townscape or village view (permit needed for alterations), double occupancy possible, partly rented and monumental building",Hipped roof covered with asphalt roofing and roof tiles,Living area162 m²Other space inside the building109 m²Exterior space attached to the building24 m²,162 m²,109 m²,24 m²,120 m²,"1,064 m³",8 rooms (5 bedrooms),1 bathroom and 3 separate toilets,Bath and toilet,3 stories,"Skylight, flue and TV via cable",D        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2018, in ownership",120 m²,Municipal long-term lease,Bought off for eternity,"Alongside busy road, sheltered location, in center and in residential district",Sun terrace,Balcony present,"Paid parking, public parking and resident's parking permits",no
