header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Anna van Hensbeeksingel 161,2803 LS Gouda        ,https://www.funda.nl/en/koop/gouda/appartement-88015136-anna-van-hensbeeksingel-161/?navigateSource=resultlist,20220128_152343,"€ 295,000 kosten koper","€ 3,512    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 125.00 per month,Ground-floor apartment (apartment),Resale property,1979,Disabled access friendly and accessible for seniors,Energie Prestatie Advies,Living area84 m²External storage space5 m²,84 m²,5 m²,292 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,Ground floor,B        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Agpo (gas-fired combination boiler from 1996, in ownership)",Full ownership,"Alongside water, sheltered location and in residential district",Back garden,99 m² (9 meter deep and 11 meter broad),Located at the southeast accessible via the rear,Attached brick storage,Electricity,Public parking,Yes,Yes,Yes (€ 125.00 per month),Yes,Yes,Yes,no
