header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Louis Chrispijnstraat 7 II,1065 HD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42587019-louis-chrispijnstraat-7-ii/?navigateSource=resultlist,20220130_235953,"€ 475,000 kosten koper","€ 3,893    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 160 per month,3 months,Sold under reservation,Available in consultation,Maisonnette (apartment),Resale property,1957,Gable roof covered with roof tiles,Living area122 m²Exterior space attached to the building9 m²External storage space7 m²,122 m²,9 m²,7 m²,380 m³,6 rooms (5 bedrooms),1 bathroom,Bath and shower,2 stories,2nd floor,TV via cable,B        What does this mean?,CH boiler,CH boiler,Gas-fired combination boiler from 2014,Ownership encumbered with long-term leaset (end date of long-term lease:  15-10-2030),"€ 117,58 per year",In residential district,Balcony present,Storage box,Yes,Yes,Yes,Yes,Yes,Yes,no
