header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Facilities,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oleanderstraat 37 A,1031 GP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88992174-oleanderstraat-37-a/?navigateSource=resultlist,20220130_232625,"€ 595,000 kosten koper","€ 6,919    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 93.64 per month,Upstairs apartment (apartment),Resale property,1931-1944,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area86 m²Exterior space attached to the building5 m²External storage space4 m²,86 m²,5 m²,4 m²,299 m³,3 rooms (2 bedrooms),2 stories,1st floor,B        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intragas HRE Kompakt (gas-fired combination boiler from 2018, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 15-12-2067,Alongside a quiet road and in residential district,Detached wooden storage,Electricity,Roof insulation,Paid parking and public parking,Yes,Yes,Yes (€ 93.64 per month),Yes,Yes,Yes,no
