header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Front garden,Garden location,Shed / storage,Type of garage,Capacity,error
Rijksweg-Noord 111,6661 KD Elst (GE)        ,https://www.funda.nl/en/koop/elst-ge/huis-42680806-rijksweg-noord-111/?navigateSource=resultlist,20220130_130308,"€ 750,000 kosten koper","€ 3,440    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (218 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 22, 2022",Available,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1935,Gable roof covered with roof tiles,Living area218 m²Other space inside the building31 m²Exterior space attached to the building14 m²External storage space24 m²,218 m²,31 m²,14 m²,24 m²,"1,420 m²",900 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a basement,"Optical fibre, rolldown shutters and solar panels",G        What does this mean?,Roof insulation and secondary glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler, in ownership)",1.420 m²,Full ownership,Freestanding location and unobstructed surrounding view,Back garden and front garden,625 m² (25 meter deep and 25 meter broad),Located at the west,Detached wooden storage,Detached brick garage,2 cars,no
