header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Doornenburg 26,3328 AB Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/appartement-42573620-doornenburg-26/?navigateSource=resultlist,20220130_152343,"€ 250,000 kosten koper","€ 2,475    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 223.00 per month,Maisonnette (apartment),Resale property,1981,Partly furnished with carpets and curtains,Flat roof,Living area101 m²Exterior space attached to the building11 m²External storage space11 m²,101 m²,11 m²,11 m²,324 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,1st floor,"Optical fibre, elevator and TV via cable",D            1.94What does this mean?,Double glazing and partly double glazed,CH boiler,CH boiler,"Remeha Tzerra ( combination boiler from 2014, in ownership)",Full ownership,"Alongside a quiet road, sheltered location and in residential district",Balcony present,Built-in,Electricity,Underground parking,Public parking,Yes,Yes,Yes (€ 223.00 per month),Yes,Yes,Yes,no
