header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwe Jonkerstraat 4 M,1011 CM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88936324-nieuwe-jonkerstraat-4-m/?navigateSource=resultlist,20220130_203507,"€ 875,000 kosten koper","€ 8,750    The asking price per m² (€ 875,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 133 per month,3 months,Sold under reservation,Available in consultation,Penthouse (apartment),Resale property,2009,Partly furnished with carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Living area100 m²Exterior space attached to the building6 m²External storage space3 m²,100 m²,6 m²,3 m²,306 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath and shower,1 story,4th floor,"Balanced ventilation system, elevator, mechanical ventilation and TV via cable",A        What does this mean?,Energy efficient window and completely insulated,"CH boiler, gas heater, complete floor heating and heat recovery unit",CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,In center,Roof terrace present,Storage box,Electricity,"Roof insulation, double glazing, eco-building, partly double glazed, no cavity wall, insulated walls, floor insulation, completely insulated and secondary glazing",Paid parking,Yes,Yes,Yes,Yes,Yes,Yes,no
