header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Twee-onder-een-kap (Bouwnr. 9),8097 RP Oosterwolde (GE)        ,https://www.funda.nl/en/koop/oosterwolde-ge/bouwgrond-41331549-twee-onder-een-kap-bouwnr-9/?navigateSource=resultlist,20220129_062047,"€ 110,000 vrij op naam",6+ months,Sold under reservation,Available in consultation,Building plot,209 m²,"Alongside a quiet road, in residential district and rural",no
