header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kampsingel 1 B,6901 JC Zevenaar        ,https://www.funda.nl/en/koop/zevenaar/appartement-42542742-kampsingel-1-b/?navigateSource=resultlist,20220127_234730,"€ 569,000 kosten koper","€ 4,035    The asking price per m² (€ 569,000) is calculated by dividing the asking price of the home by the living area (141 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available in consultation,€ 213.60 per month,Galleried apartment (apartment),Resale property,2003,Flat roof covered with asphalt roofing,Living area141 m²Exterior space attached to the building42 m²,141 m²,42 m²,439 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,1st floor,"Optical fibre, mechanical ventilation and rolldown shutters",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and complete floor heating,CH boiler,"Nefit Ecomline HR (gas-fired combination boiler, in ownership)",Full ownership,In center and in residential district,Balcony present,Built-in,Electricity,Parking garage,Yes,Yes,Yes (€ 213.60 per month),Yes,Yes,Yes,no
