header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Type 2R (Bouwnr. 2.45),4816 BA Breda        ,https://www.funda.nl/en/koop/breda/appartement-42695577-type-2r-bouwnr-245/?navigateSource=resultlist,20220128_063309,"€ 740,000 vrij op naam","€ 5,362    The asking price per m² (€ 740,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,Apartment with shared street entrance (apartment),New property,2022,SWK garantiecertificaat,Living area138 m²External storage space6 m²,138 m²,6 m²,364 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,Bath,1 story,4th floor,Mechanical ventilation,A        What does this mean?,Double glazing and completely insulated,Complete floor heating and heat recovery unit,Central facility,Alongside park,Roof terrace present,Storage box,Parking garage,no
