header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan Luijkenstraat 26 D,1071 CP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88015364-jan-luijkenstraat-26-d/?navigateSource=resultlist,20220130_184537,"€ 2,750,000 kosten koper","€ 15,363    The asking price per m² (€ 2,750,000) is calculated by dividing the asking price of the home by the living area (179 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 286.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1896,Disabled access friendly and accessible for seniors,Monumental building,Flat roof,Living area179 m²Exterior space attached to the building44 m²External storage space2 m²,179 m²,44 m²,2 m²,598 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 toilets,2 stories,4th floor,"Air conditioning, outdoor awning, smart home, elevator and mechanical ventilation",Not available,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and complete floor heating,CH boiler,"Gas-fired combination boiler from 2020, in ownership",Full ownership,"Roof terrace present, balcony present and french balcony present",Storage box,Underground parking,"Paid parking, parking on gated property, public parking and parking garage",Yes,No,Yes (€ 286.00 per month),No,Yes,Yes,no
