header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Emmastraat 2,7513 BG Enschede        ,https://www.funda.nl/en/koop/enschede/huis-88976383-emmastraat-2/?navigateSource=resultlist,20220127_235619,"€ 450,000 kosten koper","€ 2,184    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (206 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Desirable residence/villa, corner house",Resale property,1890,Hipped roof covered with roof tiles,Living area206 m²Exterior space attached to the building2 m²,206 m²,2 m²,200 m²,806 m³,6 rooms (4 bedrooms),1 bathroom,Shower and toilet,2 stories and a attic,"Optical fibre, flue and TV via cable",E        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"HR combi (gas-fired combination boiler, in ownership)",200 m²,Full ownership,In center,Back garden,"18 m² (5 meter deep and 3,5 meter broad)",Located at the northwest accessible via the rear,Parking on private property,no
