header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Type of parking facilities,error
Eemmeerlaan 6,3752 TA Bunschoten-Spakenburg        ,https://www.funda.nl/en/koop/bunschoten-spakenburg/huis-42568215-eemmeerlaan-6/?navigateSource=resultlist,20220129_095321,"€ 869,000 kosten koper","€ 5,793    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 869,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1973,Gable roof,Living area150 m²Other space inside the building9 m²Exterior space attached to the building23 m²External storage space20 m²,150 m²,9 m²,23 m²,20 m²,445 m²,544 m³,6 rooms (5 bedrooms),1 bathroom,Bath and toilet,2 stories and a attic,Optical fibre and solar panels,A        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intergas CW5 HRE35/30 A (gas-fired from 2021, in ownership)",445 m²,Full ownership,"Alongside a quiet road, alongside water and unobstructed surrounding view",Back garden and front garden,Detached brick garage,1 car,Parking on private property,no
