header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Insulation.1,Type of garage,Capacity,Insulation.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hamersveldseweg 60 A,3833 GS Leusden        ,https://www.funda.nl/en/koop/leusden/appartement-42660856-hamersveldseweg-60-a/?navigateSource=resultlist,20220127_212610,"€ 485,000 kosten koper","€ 4,709    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 154 per month,3 weeks,Under offer,Available in consultation,Galleried apartment (apartment),Resale property,1996,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area103 m²Exterior space attached to the building13 m²External storage space7 m²,103 m²,13 m²,7 m²,308 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,1st floor,"Outdoor awning, elevator, mechanical ventilation, passive ventilation system, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and completely insulated",CH boiler,CH boiler,"CV-ketel (gas-fired, in ownership)",Full ownership,In center and freestanding location,Balcony present,Built-in,No insulation,Detached brick garage,1 car,No insulation,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
