header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Heemraadssingel 154,3021 DK Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42689006-heemraadssingel-154/?navigateSource=resultlist,20220126_164348,"€ 1,195,000 kosten koper","€ 5,064    The asking price per m² (€ 1,195,000) is calculated by dividing the asking price of the home by the living area (236 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1908,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Energie Prestatie Advies,Living area236 m²Other space inside the building26 m²,236 m²,26 m²,153 m²,"1,021 m³",9 rooms (6 bedrooms),2 bathrooms and 2 separate toilets,Bath and toilet,3 stories,"Skylight, optical fibre and TV via cable",C        What does this mean?,"Roof insulation, mostly double glazed and floor insulation",CH boiler,CH boiler and solar boiler,Nefit 9000i Aquapower plus (2018),153 m²,Full ownership,"Alongside a quiet road, alongside water and in residential district",Back garden,"62 m² (10 meter deep and 6,2 meter broad)",Located at the east,"Paid parking, public parking and resident's parking permits",no
