header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Ownership situation.2,Fees.2,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Factorij 82,3071 AV Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42511846-factorij-82/?navigateSource=resultlist,20220126_172452,"€ 745,000 kosten koper","€ 4,461    The asking price per m² (€ 745,000) is calculated by dividing the asking price of the home by the living area (167 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Single-family home, row house",Resale property,1995,Combination roof covered with asphalt roofing,Living area167 m²Exterior space attached to the building31 m²External storage space4 m²,167 m²,31 m²,4 m²,543 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,4 stories,Mechanical ventilation,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2012, in ownership)",Municipal long-term lease and building and planting rights (end date of long-term lease:  08-02-2093),Paid until 08-02-2093,Municipal long-term lease and building and planting rights (end date of long-term lease:  08-02-2093),Paid until 08-02-2093,Municipal long-term lease and building and planting rights (end date of long-term lease:  08-02-2093),Paid until 08-02-2044,"Alongside a quiet road, on navigable waterway, alongside water and unobstructed surrounding view",Roof terrace present and balcony present,Storage box,Parking place,"Paid parking, public parking, parking garage and resident's parking permits",no
