header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kretalaan 90,3059 XL Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-41255658-kretalaan-90/?navigateSource=resultlist,20220126_171819,"€ 907,500 vrij op naam","€ 5,467    The asking price per m² (€ 907,500) is calculated by dividing the asking price of the home by the living area (166 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 905,000 vrij op naam",6+ months,Sold under reservation,Available in consultation,€ 265.00 per month,Upstairs apartment (apartment),New property,2021,Living area166 m²Exterior space attached to the building21 m²External storage space5 m²,166 m²,21 m²,5 m²,498 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",1 story,2nd floor,"Elevator, mechanical ventilation, sliding door and solar panels",Not available,Completely insulated,District heating,District heating,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Parking place,Parking garage,Yes,Yes,Yes (€ 265.00 per month),Yes,Yes,Yes,no
