header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Type of parking facilities,error
Parklaan 25,3765 GH Soest        ,https://www.funda.nl/en/koop/soest/huis-42548282-parklaan-25/?navigateSource=resultlist,20220129_022944,"€ 795,000 kosten koper","€ 8,196    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1924,Living area97 m²Other space inside the building12 m²Exterior space attached to the building5 m²External storage space11 m²,97 m²,12 m²,5 m²,11 m²,"6,785 m²",395 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,"2 stories, a/an loft and a basement","Mechanical ventilation, flue and TV via cable",F        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",6.785 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",Detached wooden storage,Carport,Parking on private property and public parking,no
