header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Kavel 8 (Bouwnr. 550),7548 EM Enschede        ,https://www.funda.nl/en/koop/enschede/bouwgrond-40925845-kavel-8-bouwnr-550/?navigateSource=resultlist,20220130_143737,"€ 222,500 kosten koper",6+ months,Under option,Available in consultation,Building plot,"1,131 m²",Alongside a quiet road,no
