header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Javastraat 2 C,3531 PP Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42680245-javastraat-2-c/?navigateSource=resultlist,20220131_151424,"€ 275,000 kosten koper","€ 6,250    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (44 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1918,Mansard roof covered with roof tiles,Living area44 m²,44 m²,178 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,Outdoor awning and TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2016, in ownership)",Municipal ownership encumbered with long-term leaset,Bought off for eternity,In residential district,Back garden,"11 m² (3,58 meter deep and 3,21 meter broad)",Located at the southeast,Paid parking and resident's parking permits,Yes,Yes,No,No,Yes,No,no
