header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Haarlemmermeerstraat 70 H,1058 KC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42658870-haarlemmermeerstraat-70-h/?navigateSource=resultlist,20220130_201132,"€ 1,325,000 kosten koper","€ 8,893    The asking price per m² (€ 1,325,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 217 per month,6 weeks,Under offer,Available in consultation,€ 239.99 per month,Double ground-floor apartment (apartment),Resale property,1932,Living area149 m²Exterior space attached to the building6 m²,149 m²,6 m²,561 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories,1st floor,Mechanical ventilation,D        What does this mean?,"Double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired from 2021, in ownership)",Full ownership,In residential district,Back garden,"47 m² (7,2 meter deep and 6,5 meter broad)",Located at the west,Detached wooden storage,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 239.99 per month),Yes,Yes,Yes,no
