header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
John Blankensteinstraat 143 -B,1095 MB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42676974-john-blankensteinstraat-143-b/?navigateSource=resultlist,20220130_202612,"€ 600,000 kosten koper","€ 5,455    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 107.00 per month,Upstairs apartment (apartment),Resale property,2017,Flat roof covered with asphalt roofing,Living area110 m²Exterior space attached to the building17 m²External storage space5 m²,110 m²,17 m²,5 m²,357 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,2nd floor,Optical fibre and mechanical ventilation,A        What does this mean?,Double glazing and completely insulated,District heating,District heating,Municipal long-term lease (end date of long-term lease:  15-06-2066),"€ 1.858,19 per year","Alongside a quiet road, in residential district and unobstructed surrounding view",Sun terrace,"17 m² (6,4 meter deep and 2,72 meter broad)",Located at the east,Roof terrace present,Built-in,Parking place,Parking on private property,Yes,Yes,Yes (€ 107.00 per month),Yes,No,Yes,no
