header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Breestraat 122 bv,1071 ZV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42524097-van-breestraat-122-bv/?navigateSource=resultlist,20220130_235721,"€ 1,450,000 kosten koper","€ 9,667    The asking price per m² (€ 1,450,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1901,Flat roof covered with asphalt roofing,Living area150 m²Exterior space attached to the building68 m²,150 m²,68 m²,509 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,3rd floor,Mechanical ventilation and TV via cable,Not available,Double glazing and floor insulation,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2008, in ownership)",Full ownership,In residential district,Sun terrace,"53 m² (5,86 meter deep and 10,4 meter broad)",Located at the southwest,Roof terrace present and balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,No,No,Yes,no
