header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Leksmondhof 328,1108 GC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-87757349-leksmondhof-328/?navigateSource=resultlist,20220130_183645,"€ 275,000 kosten koper","€ 3,986    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Apartment with shared street entrance (apartment),69 m² residential surface area,3 rooms (2 bedrooms),210 m³,B        What does this mean?,Resale property,1976,no
