header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Kleine Enkweg 2 a,7383 DB Voorst (Gem. Voorst)        ,https://www.funda.nl/en/koop/voorst-gem-voorst/huis-42530066-kleine-enkweg-2-a/?navigateSource=resultlist,20220129_093729,"€ 625,000 kosten koper","€ 4,223    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (148 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property (official/company house or apartment)",Resale property,2001,Combination roof covered with roof tiles,Living area148 m²Other space inside the building36 m²,148 m²,36 m²,"1,930 m²",702 m³,5 rooms (4 bedrooms),2 bathrooms,Shower and 2 toilets,2 stories and a loft,"Skylight, mechanical ventilation, flue and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated","CH boiler, fireplace and partial floor heating",CH boiler,"Remeha ( combination boiler from 2015, in ownership)",1.930 m²,Full ownership,"Alongside a quiet road, rural, freestanding location and unobstructed surrounding view","Back garden, surrounded by garden, front garden and side garden",Detached wooden storage,Attached brick garage,1 car,"Loft, heating and running water",Parking on private property and public parking,no
