header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Garden,Front garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Margrietstraat 28,3621 EK Breukelen        ,https://www.funda.nl/en/koop/breukelen/appartement-42543035-margrietstraat-28/?navigateSource=resultlist,20220127_235939,"€ 335,000 kosten koper","€ 3,807    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available on 3/2/2022,€ 211.39 per month,Ground-floor apartment (apartment),Resale property,2007,Disabled access friendly and accessible for seniors,Gable roof covered with roof tiles,Living area88 m²Other space inside the building31 m²,88 m²,31 m²,407 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,Ground floor,Mechanical ventilation and TV via cable,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2007, in ownership)",Full ownership,Full ownership,Full ownership,In center and in residential district,Front garden,"31 m² (4,2 meter deep and 7,3 meter broad)",Located at the northeast,Built-in,Electricity,Completely insulated,Parking on private property,Yes,Yes,Yes (€ 211.39 per month),Yes,Yes,Yes,no
