header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nunspeetlaan 25,2573 HA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42543933-nunspeetlaan-25/?navigateSource=resultlist,20220131_210938,"€ 300,000 kosten koper","€ 4,225    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 325,000 kosten koper",7 weeks,Available,Available in consultation,€ 100.00 per month,Ground-floor apartment (apartment),Resale property,1928,Flat roof,Living area71 m²Exterior space attached to the building5 m²External storage space7 m²,71 m²,5 m²,7 m²,241 m³,4 rooms (3 bedrooms),1 separate toilet,1 story,Ground floor,TV via cable,F        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2011, in ownership)",Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden,"105 m² (14 meter deep and 7,5 meter broad)",Located at the west,Detached brick storage,Public parking,Yes,Yes,Yes (€ 100.00 per month),No,No,Yes,no
