header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Oberon 1,5221 LT Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-88906325-oberon-1/?navigateSource=resultlist,20220201_113141,"€ 715,000 kosten koper","€ 2,793    The asking price per m² (€ 715,000) is calculated by dividing the asking price of the home by the living area (256 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,2003,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area256 m²External storage space11 m²,256 m²,11 m²,160 m²,869 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Roof insulation, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Ferroli Hr-combi (electrical combination boiler from 2016, in ownership)",160 m²,Full ownership,In residential district,Back garden,"48 m² (11,1 meter deep and 4,3 meter broad)",Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Public parking,no
