header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bloemgracht 61 E,1016 KE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88035002-bloemgracht-61-e/?navigateSource=resultlist,20220130_183010,"€ 750,000 kosten koper","€ 8,427    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available immediately,€ 170.00 per month,Upstairs apartment (apartment),Resale property,1906,Protected townscape or village view (permit needed for alterations) and with carpets and curtains,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area89 m²External storage space6 m²,89 m²,6 m²,288 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,2nd floor,B            1.20What does this mean?,CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2020, in ownership)","Alongside a quiet road, on navigable waterway, alongside water and in center",French balcony present,Storage box,Electricity,Resident's parking permits,Yes,Yes,No,Yes,No,Yes,no
