header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Type of parking facilities,error
Hortensiastraat 23,6031 VB Nederweert        ,https://www.funda.nl/en/koop/nederweert/huis-42674000-hortensiastraat-23/?navigateSource=resultlist,20220127_235347,"€ 500,000 kosten koper","€ 2,688    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (186 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 17, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1978,Gable roof covered with roof tiles,Living area186 m²Other space inside the building11 m²Exterior space attached to the building24 m²,186 m²,11 m²,24 m²,690 m²,635 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,Bath and toilet,"2 stories, a/an attic and a basement","Outdoor awning, skylight, sliding door and TV via cable",C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Nefit Combi-ketel (gas-fired combination boiler from 2014, in ownership)",690 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, surrounded by garden, front garden and side garden","386 m² (24,1 meter deep and 16 meter broad)",Located at the south accessible via the rear,Balcony present,Carport,Parking on private property and public parking,no
