header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Keizersgracht 544,1017 EL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42674126-keizersgracht-544/?navigateSource=resultlist,20220128_054523,"€ 4,995,000 kosten koper","€ 12,678    The asking price per m² (€ 4,995,000) is calculated by dividing the asking price of the home by the living area (394 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,"Property alongside canal, row house",Resale property,1675,Listed building (national monument),Combination roof covered with roof tiles,Living area394 m²Other space inside the building6 m²Exterior space attached to the building8 m²,394 m²,6 m²,8 m²,254 m²,"1,375 m³",10 rooms (4 bedrooms),3 bathrooms and 2 separate toilets,"Bath, shower and toilet",5 stories and a loft,"Smart home, elevator and mechanical ventilation",Not required,CH boiler,CH boiler,"Gas-fired, in ownership",254 m²,Full ownership,"Alongside a quiet road, alongside water, in center and unobstructed surrounding view",Back garden,"133 m² (26,5 meter deep and 5 meter broad)",Located at the southwest,"Paid parking, public parking and resident's parking permits",no
