header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Willem II-straat 37,5038 BC Tilburg        ,https://www.funda.nl/en/koop/tilburg/huis-42551203-willem-ii-straat-37/?navigateSource=resultlist,20220129_202431,"€ 1,350,000 kosten koper","€ 3,835    The asking price per m² (€ 1,350,000) is calculated by dividing the asking price of the home by the living area (352 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,1876,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Gable roof,Living area352 m²Other space inside the building128 m²Exterior space attached to the building9 m²,352 m²,128 m²,9 m²,307 m²,"1,665 m³",11 rooms (6 bedrooms),2 bathrooms and 1 separate toilet,Jacuzzi and toilet,3 stories and a loft,"Skylight, jacuzzi and TV via cable",Not required,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2013, in ownership)",307 m²,Full ownership,"Alongside a quiet road, in center and in residential district",Back garden,"125 m² (11,8 meter deep and 12,5 meter broad)",Located at the west accessible via the rear,Paid parking,no
