header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pieter Stastokerf 31,3813 PP Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/appartement-42544511-pieter-stastokerf-31/?navigateSource=resultlist,20220130_145456,"€ 260,000 kosten koper","€ 3,824    The asking price per m² (€ 260,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 137 per month,7 weeks,Sold under reservation,Available in consultation,Galleried apartment (apartment),Resale property,1984,Flat roof covered with asphalt roofing,Living area68 m²Exterior space attached to the building11 m²External storage space6 m²,68 m²,11 m²,6 m²,210 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,1st floor,C        What does this mean?,CH boiler,CH boiler,"Vaillant HR (gas-fired combination boiler from 2008, in ownership)",Full ownership,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
