header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Dorpsstraat 46,3881 BE Putten        ,https://www.funda.nl/en/koop/putten/huis-42566250-dorpsstraat-46/?navigateSource=resultlist,20220128_152010,"€ 799,000 kosten koper","€ 4,228    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 799,000) is calculated by dividing the asking price of the home by the living area (189 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Desirable residence/villa, semi-detached residential property",Resale property,1930,Mansard roof covered with roof tiles,Living area189 m²Other space inside the building37 m²External storage space56 m²,189 m²,37 m²,56 m²,630 m²,953 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,"2 stories, a/an attic and a basement","Air conditioning, alarm installation, outdoor awning, skylight, optical fibre, rolldown shutters and flue",F        What does this mean?,Partly double glazed,CH boiler and fireplace,CH boiler,"Nefit Trendline (gas-fired combination boiler from 2014, in ownership)",630 m²,Full ownership,Alongside a quiet road and in center,"Back garden, front garden and side garden","338 m² (0,26 meter deep and 0,13 meter broad)",Located at the west accessible via the rear,Roof terrace present,Detached wooden storage,Public parking,no
