header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Cornelis van der Werffstraat 18,2042 CG Zandvoort        ,https://www.funda.nl/en/koop/zandvoort/huis-42548352-cornelis-van-der-werffstraat-18/?navigateSource=resultlist,20220128_043705,"€ 575,000 kosten koper","€ 5,476    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1968,Gable roof covered with roof tiles,Living area105 m²External storage space26 m²,105 m²,26 m²,191 m²,363 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Avanta (gas-fired from 2020, in ownership)",191 m²,Full ownership,On the edge of a forest and unobstructed surrounding view,Back garden,"0,09 meter deep and 0,04 meter broad",Located at the north accessible via the rear,Balcony present,Detached brick storage,Electricity,Detached brick garage,1 car,Electricity,Parking on private property,no
